,tag,제 37 기,제 36 기,제 35 기
0,자산,,,
1,유동자산,4194764703068,3551728480357,3464679677184
2,현금및현금성자산,1429141081044,1403762531188,1325366463435
3,기타금융자산,12500000000,12500000000,12500000000
4,당기손익-공정가치측정금융자산,7257600000,0,0
5,파생금융자산,6664641326,5039248470,27137938592
8,기타유동자산,470732615624,315097285556,287398098841
9,재고자산,971911128558,810137001950,630398362957
10,매각예정자산,29257200000,0,0
11,비유동자산,4904018624476,4682004381403,4342731357239
13,당기손익-공정가치금융자산,11644654841,28559118995,2239670400
14,비유동파생금융자산,13487962100,3099542000,16690590000
17,유형자산,2371430970668,2336316823475,2223575223255
18,무형자산,1923097405824,1790170629874,1621870661322
19,리스자산,249111137258,226989453698,211197684315
20,이연법인세자산,161592120113,116271683140,93516059459
21,기타비유동자산,83943486445,51609643082,50948598098
22,자산총계,9098783327544,8233732861760,7807411034423
23,부채,,,
24,유동부채,4021078315367,2813484247466,2718385976786
29,당기법인세부채,50106152236,56612489150,59359769076
30,파생금융부채,19382101284,6376155855,3117195043
31,기타유동부채,135522089031,111025140406,121973818803
32,유동충당부채,27498994223,3125759028,7742657099
33,비유동부채,2707838895605,2943590605698,2849589680222
37,비유동파생금융부채,17262414500,2690281000,228480000
38,순확정급여부채,118587296099,190842821329,185566382497
39,비유동충당부채,13065051257,35434739750,38618541882
40,이연법인세부채,219279915511,135744677555,120265022921
41,기타비유동부채,23890627221,17781356727,20019378259
42,부채총계,6728917210972,5757074853164,5567975657008
52,자본과부채총계,9098783327544,8233732861760,7807411034423
