,tag,제 24 기,제 23 기,제 22 기
0,자산,,,
1,유동자산,1708939356443,1171196751859,693800270246
2,현금및현금성자산,188734091828,68100241708,21250979661
7,당기법인세자산,27596986514,810371856,588702693
8,재고자산,732163282600,681405992371,330741293471
9,유동파생상품자산,992732622,1355776438,1377584033
10,기타유동금융자산,82933722153,960707946,
11,유동 상각후원가 측정 금융자산,,960707946,
12,당기손익-공정가치 측정금융자산,82933722153,,
13,유동계약자산,8387996106,3817070883,3379532195
14,기타유동자산,121110967899,21151651568,36437865430
15,매각예정자산,14907562890,,637649080
16,비유동자산,3382939580708,1896266629765,1864571605160
18,당기손익인식공정가치금융자산,143124552972,80585334242,53727730894
19,비유동 상각후원가 측정 금융자산,560000000,107400000,107400000
20,비유동 기타포괄손익-공정가치 측정 금융자산,,,
22,비유동파생상품자산,9648000000,32932000000,45171000000
23,유형자산,2601959661635,1542150522232,1534836646510
24,사용권자산,22535563649,14462707352,17034189615
25,무형자산,128243207219,6491727663,3902987137
27,기타비유동자산,19419509314,25795299,13212000
28,기타비유동금융자산,,,
32,이연법인세자산,86710079016,24773425264,15483565754
33,자산총계,5091878937151,3067463381624,2558371875406
34,부채,,,
35,유동부채,1219835414834,942569422005,555791457676
42,당기법인세부채,127294749886,55301415398,6178388785
44,유동계약부채,27319767866,6377845955,7103963941
45,유동리스부채,12029228672,7883779458,8000106431
46,유동파생상품부채,759167900,280781230,5983226
47,기타유동부채,47226407038,9912553240,10965980030
48,유동충당부채,65028682631,208535431,334180037
49,비유동부채,1282610537778,888987811158,952445370843
52,확정급여부채,280499667425,9400234201,14178100661
53,이연법인세부채,103180420467,146528656213,140497833942
55,비유동계약부채,14787384690,2043759705,2684713452
56,기타비유동부채,18167906052,8184335044,7788192421
57,비유동파생상품부채,,,2261081123
58,비유동리스부채,13440871968,13921435224,18983338513
59,비유동충당부채,117956722796,617552000,617552000
60,부채총계,2502445952612,1831557233163,1508236828519
70,자본과부채총계,5091878937151,3067463381624,2558371875406
