,tag,제 50 기,제 49 기,제 48 기
0,자산,,,
1,유동자산,191591300133,195621162114,180164927550
2,현금및현금성자산,3312548213,4997715986,3127685693
7,재고자산,104089887455,98664816525,79301526473
8,당기법인세자산,73635590,,647743019
9,기타유동자산,16451740251,16037560037,13374627801
10,비유동자산,78803421671,92405323463,104622672353
13,기타금융자산,390000000,,
15,유형자산,35059609171,37656451504,38971815495
16,사용권자산,10613087578,13498019907,13752255015
17,무형자산,18871316511,26447348399,35615926744
18,이연법인세자산,2205659160,3227535543,1760143678
19,기타비유동자산,2853768977,2431331924,1320569329
20,자산총계,270394721804,288026485577,284787599903
21,부채,,,
22,유동부채,147789291424,165793277428,162969123111
25,파생금융상품부채,178976886,3528820128,6867000018
28,당기법인세부채,76239423,525146612,13893133
29,기타유동부채,9149815291,15943001287,12312198054
30,유동성장기부채,3999999984,499992000,5166658675
34,유동성리스부채,4354837407,7399947234,7446867687
35,비유동부채,24329680789,17588184513,22688065490
39,비유동금융리스부채,5867413199,5981405513,7163970448
40,확정급여부채,6271084300,7441053613,7319473427
41,복구충당부채,270460493,735173056,
42,기타비유동부채,269959975,308671625,312136000
43,부채총계,172118972213,183381461941,185657188601
53,자본과부채총계,270394721804,288026485577,284787599903
