,tag,제 52 기,제 51 기,제 50 기
0,자산,,,
1,유동자산,1366113278315,1183932817746,923271551810
2,현금및현금성자산,390477299341,91361921043,36848067902
4,기타유동금융자산,83072139159,50613801019,206000545595
5,기타유동자산,99384690988,89090396847,93702160950
6,재고자산,226961885215,193041259840,188692433449
7,당기법인세자산,58431946,731660660,83430540
8,매각예정자산,,131759779386,0
9,비유동자산,8466309846530,8272040164732,6254495623959
11,기타비유동금융자산,783984660790,911648561708,209978534108
13,유형자산,2767448370922,2734686907003,2298889241913
15,무형자산,255084775192,278188134479,111785885824
16,사용권자산,1470666540288,1126259524523,1287899273690
17,기타비유동자산,78773088636,60189884502,50242806066
18,순확정급여자산,80232274054,40170681799,3476829815
19,이연법인세자산,216098985,704005712,12941060319
20,자산총계,9832423124845,9455972982478,7177767175769
21,부채,,,
22,유동부채,2173617697970,2055199218764,1682198174408
25,기타유동금융부채,8510409254,17168555111,2180152220
26,유동성리스부채,441563597950,408807134352,420697410358
27,기타유동부채,151576315686,157880833309,85807586458
28,유동충당부채,8744661763,11812134915,4138887306
29,당기법인세부채,27942564899,37722167590,30749266980
30,매각예정으로 분류된 처분자산집단에 포함된 부채,,83215148683,
31,비유동부채,3238800046713,2986387719223,2828390410843
34,기타비유동금융부채,112455613768,118605066384,
35,비유동리스부채,1709895257617,1472010786596,1516766045533
36,기타비유동부채,18280409845,18975531298,15609655633
37,퇴직급여부채,1638778117,11507860505,7745565010
38,비유동충당부채,12672710061,9465474397,8608242504
39,이연법인세부채,441241833041,446990230253,309707872417
40,부채총계,5412417744683,5041586937987,4510588585251
50,자본과부채총계,9832423124845,9455972982478,7177767175769
