,tag,제 69 기,제 68 기,제 67 기
0,자산,,,
1,유동자산,36701210379,65174960579,45740319839
2,현금및현금성자산,7794155569,12645711508,8201089296
3,유동파생상품자산,128156345,0,0
5,재고자산,9343920946,9591514459,8924523999
6,기타유동자산,1103683758,1781201678,1460479701
7,기타유동금융자산,11219893853,32952503962,3270620494
8,당기법인세자산,42648545,12395640,9031850
9,계약자산,137874484,0,0
10,매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,0,1306363636,17477963762
12,비유동자산,25113003573,18674583195,22042711267
13,유형자산,10177425903,10385719898,10122967805
14,영업권 이외의 무형자산,10186709671,2074664526,1826598009
16,사용권자산,2042114558,3750004688,4650559193
17,기타비유동금융자산,2556214142,2333118437,2526100019
18,기타비유동자산,3802946,5111441,1006100417
19,이연법인세자산,146736353,125964205,117599504
20,자산총계,61814213952,83849543774,67783031106
21,부채,,,
22,유동부채,43889735363,63023538068,59384991970
26,유동충당부채,336604224,429717888,590259037
27,기타유동금융부채,2943886705,4135739963,4584007739
28,기타유동부채,381821081,426511664,728075933
29,유동계약부채,880529346,0,0
30,유동리스부채,1671487664,2069952884,1813596340
31,매각예정유동부채,0,0,16827620673
32,비유동부채,5085148464,2463388975,4157476895
34,퇴직급여부채,554784788,620030501,1247710285
35,비유동충당부채,493012605,429026661,340594428
36,기타비유동금융부채,0,18000000,18000000
37,기타비유동부채,23191345,23712441,25832625
38,비유동리스부채,225291077,1372619372,2525339557
39,부채총계,48974883827,65486927043,63542468865
49,자본과부채총계,61814213952,83849543774,67783031106
