,tag,제 21 기,제 20 기,제 19 기
0,자산,,,
1,유동자산,27488228,27487763,23239420
2,현금및현금성자산,6322360,6051516,5896309
6,기타금융자산,7823,18276,4292
7,재고자산,9388808,9754018,7447157
8,당기법인세자산,215722,179289,137324
9,계약자산,704039,612754,642171
10,기타유동자산,1846221,1889859,1038976
11,매각예정분류자산,12915,180080,389815
12,비유동자산,27667913,25993715,24964807
16,장기기타금융자산,411158,223578,156491
17,유형자산,15831838,14700784,13973998
18,무형자산,2454830,2443249,3139080
19,이연법인세자산,2452091,2085710,1915928
22,순확정급여자산,771233,5779,10716
23,계약자산,364643,296712,230511
24,기타비유동자산,310511,332373,549040
25,자산총계,55156141,53481478,48204227
26,부채,,,
27,유동부채,22332549,23619899,20207492
30,리스부채,303969,292526,276632
32,기타금융부채,10237,8512,19961
33,당기법인세부채,250575,394591,202887
34,충당부채,1480805,2609284,911009
35,계약부채,1443977,1453996,1645323
36,기타유동부채,3791495,4146032,3417418
37,매각예정분류부채,0,0,0
38,비유동부채,10331595,9763546,10454610
40,리스부채,792266,662896,585428
42,기타금융부채,10428,59790,177471
43,이연법인세부채,46801,37052,131809
44,순확정급여부채,86220,201878,499133
45,장기충당부채,288130,373725,284770
46,장기계약부채,47212,47386,29042
47,기타비유동부채,166360,228536,214201
48,부채총계,32664144,33383445,30662102
59,부채와 자본 총계,55156141,53481478,48204227
