,tag,제 49 기,제 48 기,제 47 기
0,자산,,,
1,유동자산,53268101591,53855547633,51783592074
2,"현금및현금성자산 (주5,33)",7652752355,11747815352,16105602331
5,재고자산 (주7),22334867597,24862530408,18801571808
6,기타유동자산 (주8),792438071,1107278015,915802605
7,당기법인세자산 (주29),55950918,22153719,16026236
8,비유동자산,50849774306,52613705736,46931159609
9,"당기손익-공정가치측정금융자산 (주9,33)",947146312,1001251000,822347500
10,"기타포괄손익-공정가치측정금융자산 (주9,33)",6350635823,8556085980,4866443517
13,확정급여자산 (주17),391704078,0,0
14,"유형자산 (주11,14)",27037536017,29718040822,30385133549
16,무형자산 (주13),2144381024,2208174089,1473232673
17,"이연법인세자산 (주11,29)",283435282,26450330,0
18,자산총계,104117875897,106469253369,98714751683
19,부채,,,
20,유동부채,9637922726,8628601315,8905976002
23,"유동성장기부채 (주14,33)",30617973,0,6434313
24,당기법인세부채 (주29),782447518,1032877177,377212301
25,기타유동부채 (주16),3055544250,384858116,615395327
26,비유동부채,2313081870,4947271682,3861566286
29,확정급여부채 (주17),0,1861588064,1688319568
30,"이연법인세부채 (주11,29)",2239913901,3012683618,2103950596
31,부채총계,11951004596,13575872997,12767542288
41,자본과부채총계,104117875897,106469253369,98714751683
