,tag,제 14 기,제 13 기,제 12 기
0,자산,,,
1,유동자산,2821445719291.0,2044753390256.0,1684583634041.0
2,현금및현금성자산,735944764488.0,641777189294.0,664877345170.0
5,파생상품자산,31098251240.0,13118848349.0,1308389800.0
6,재고자산,983904470376.0,643987889187.0,497845369459.0
8,기타유동자산,154726617775.0,128200156672.0,39790745727.0
9,당기법인세자산,8657651421.0,9850896801.0,6146888458.0
10,비유동자산,1692178061520.0,1502867047524.0,1353701651339.0
12,당기손익-공정가치 측정 금융자산,4192744980.0,2849244120.0,3684821043.0
13,기타포괄손익-공정가치 측정 금융자산,396450468592.0,288051295195.0,295155635922.0
15,유형자산,712901101241.0,694058431022.0,599270040979.0
16,사용권자산,105644719301.0,118835870635.0,81860887799.0
17,무형자산,178823035915.0,168225431315.0,160016802342.0
20,기타비유동자산,7363338631.0,6174410163.0,5453786998.0
21,이연법인세자산,14039724884.0,9762040386.0,8783668705.0
22,자산총계,4513623780811.0,3547620437780.0,3038285285380.0
23,부채,,,
24,유동부채,822686884772.0,525247244441.0,594962950536.0
29,파생상품부채,3443949811.0,671630873.0,6045748340.0
30,당기법인세부채,90786115504.0,66584113940.0,61112762206.0
31,기타충당부채,26032109179.0,22310896330.0,21495577748.0
33,기타유동부채,6618554765.0,5867853505.0,6864623692.0
34,유동리스부채,13460984568.0,13062852454.0,12668194636.0
35,비유동부채,576632755560.0,588161234247.0,449324718492.0
38,순확정급여부채,42838710656.0,60205935305.0,60902182292.0
39,이연법인세부채,298119898372.0,284008453009.0,255311583077.0
40,기타비유동부채,2463048254.0,23044930.0,15654086.0
41,비유동리스부채,99967200428.0,111547122769.0,69378074299.0
42,부채총계,1399319640332.0,1113408478688.0,1044287669028.0
51,자본과부채총계,4513623780811.0,3547620437780.0,3038285285380.0
