,tag,제 57 기,제 56 기,제 55 기
0,자산,,,
1,Ⅰ.유동자산,73648119649,75246296015,60784292567
2,(1)현금및현금성자산,8430807283,3289919507,8229939954
4,(3)공정가치측정금융자산(당기손익),11654685881,14315304954,0
6,(5)재고자산,12729440230,14830220214,16265836402
8,(7)기타유동자산,1026140329,793760440,477667134
9,Ⅱ.비유동자산,51524239142,50045495873,44255594564
11,(2)공정가치측정금융자산(기타포괄손익),91903320,554108045,552663725
12,(3)공정가치측정금융자산(당기손익),16880378638,17002920535,9757617097
13,(4)기타비유동금융자산,968653435,1301264859,1507350534
14,(5)관계기업에 대한 투자자산,781615587,350095288,229836733
15,(6)유형자산,25566252632,26469352450,27133754816
17,(8)영업권 이외의 무형자산,35756867,158766168,304362884
18,(9)이연법인세자산,2222847669,2541704885,3200421672
19,(10)기타비유동자산,4438463402,554652748,512713631
20,자산총계,125172358791,125291791888,105039887131
21,부채,,,
22,Ⅰ.유동부채,27500582016,36926559742,34380581277
26,(4)당기법인세부채,0,3721773149,955918105
27,(5)유동리스부채,637936980,520286326,144392865
28,(6)기타유동부채,1280027741,1230326118,1396068566
29,Ⅱ.비유동부채,14262185226,3373266408,4423083073
30,(1)장기기타부채,420130248,0,0
32,(3)기타비유동금융부채,0,155000000,155000000
33,(4)퇴직급여부채,42272859,467062097,784815717
34,(5)비유동리스부채,579487119,97214311,19567356
35,부채총계,41762767242,40299826150,38803664350
44,자본과부채총계,125172358791,125291791888,105039887131
