,tag,제 35 기,제 34 기,제 33 기
0,자산,,,
1,유동자산,69031445914.0,68277125725.0,66671857991.0
2,재고자산,33863332246.0,31955028528.0,30426297980.0
4,기타유동자산,2499046465.0,1982131979.0,1873806779.0
5,당기법인세자산,138489330.0,0.0,0.0
6,현금및현금성자산,11748516522.0,10740676124.0,7150060832.0
7,비유동자산,103789593596.0,107018647017.0,109581349796.0
9,유형자산,79168547393.0,83846100742.0,97640905195.0
10,영업권 이외의 무형자산,4340574763.0,4092032832.0,3608940982.0
11,사용권자산,830636679.0,1167556466.0,1389057222.0
13,이연법인세자산,7432537124.0,5472755561.0,6088828932.0
14,기타비유동금융자산,4587427.0,3039390.0,103000000.0
15,순확정급여자산,685909892.0,0.0,0.0
16,자산총계,172821039510.0,175295772742.0,176253207787.0
17,부채,,,
18,유동부채,80329764239.0,64826384529.0,73158872725.0
22,기타유동금융부채,435938731.0,511527573.0,503735245.0
23,기타유동부채,141026660.0,136704221.0,159579600.0
24,당기법인세부채,97256140.0,195339953.0,109637030.0
25,유동충당부채,271024174.0,507589778.0,420550442.0
26,비유동부채,120353928.0,10053404994.0,4540621941.0
28,순확정급여부채,0.0,1642364010.0,3876111428.0
29,기타비유동금융부채,120353928.0,411040984.0,664510513.0
30,부채총계,80450118167.0,74879789523.0,77699494666.0
39,자본과부채총계,172821039510.0,175295772742.0,176253207787.0
