,tag,제 6 기,제 5 기,제 4 기
0,자산,,,
1,유동자산,297849052417,292525306152,217421243500
2,현금및현금성자산,42052741907,60537949145,79922337321
9,기타유동자산,989535185,2220698461,717197165
12,재고자산,127201042671,120598426864,63718624769
18,비유동자산,177884728564,145603291441,109682393090
24,기타포괄손익-공정가치측정금융자산,8674400890,10947815340,3595768860
26,유형자산,162749566632,128977610352,98288973474
40,건설중인자산,56123846791,54297859698,14685619954
41,사용권자산,2063984850,1811867281,1811867281
43,무형자산,1465130337,1693934541,1919278444
45,기타무형자산,1390794470,1390794470,1390794470
46,이연법인세자산,2415462735,1405216763,512481459
47,자산총계,475733780981,438128597593,327103636590
48,부채,,,
49,유동부채,82880700804,97012314823,44021313880
55,유동성리스부채,687938594,0,616013945
56,유동성장기부채,0,5000000000,3750000000
57,당기법인세부채,9506308067,22424793468,7258711056
58,기타유동부채,3362887932,4950408257,1997357167
61,비유동부채,13997261243,14595415692,21993299906
66,리스부채,698808025,0,0
67,확정급여부채,12808331427,14101961901,13235846115
69,부채총계,96877962047,111607730515,66014613786
81,기타포괄손익-공정가치측정금융자산 평가손익,"(1,617,947,735)",128444007,158152973
86,자본과부채총계,475733780981,438128597593,327103636590
