,tag,제 46 기,제 45 기,제 44 기
0,자산,,,
1,유동자산,204833126801.0,158181676958.0,138201582998.0
2,현금및현금성자산,27405056124.0,28034091661.0,24742618191.0
3,기타유동금융자산,77912962290.0,43129845037.0,42535128187.0
5,기타유동자산,2893412029.0,3622337667.0,2534160261.0
6,재고자산,55515202472.0,48736824600.0,42248057067.0
7,당기법인세자산,,218613747.0,
8,매각예정비유동자산,,734835815.0,
9,비유동자산,269199489135.0,266520344543.0,240174581734.0
10,유형자산,84125705044.0,83896694002.0,70382558867.0
11,무형자산,2329876226.0,2239183105.0,2376794594.0
13,"종속기업, 조인트벤처와 관계기업에 대한 투자자산",67693214679.0,66221392492.0,59681485479.0
14,기타비유동금융자산,27002554452.0,26880726173.0,26928343213.0
15,비유동 당기손익-공정가치 측정 지정 금융자산,999975000.0,999975000.0,
16,기타포괄손익-공정가치 측정 금융자산,83246397705.0,84637882581.0,79099147445.0
17,퇴직급여운용자산/퇴직연금운용자산,2826633857.0,446722782.0,330414457.0
18,이연법인세자산,485885051.0,676282755.0,822113494.0
19,자산총계,474032615936.0,425436857316.0,378376164732.0
20,부채,,,
21,유동부채,85246377720.0,64984358745.0,46366327320.0
23,기타유동금융부채,8592223475.0,10173448460.0,9450308784.0
24,기타유동부채,8695869948.0,12248891237.0,6097430607.0
27,유동충당부채,300258440.0,235988372.0,174161795.0
28,당기법인세부채,6079230856.0,138146198.0,2515083358.0
29,비유동부채,43520434782.0,52103417141.0,35846756042.0
31,퇴직급여부채,,,
32,기타비유동금융부채,1243117055.0,1037237132.0,940789086.0
33,이연법인세부채,26579200176.0,27025500029.0,25380126092.0
34,부채총계,128766812502.0,117087775886.0,82213083362.0
43,자본과부채총계,474032615936.0,425436857316.0,378376164732.0
