,tag,제 52 기,제 51 기,제 50 기
0,자산,,,
1,유동자산,200727509088,203559798648,162495861694
2,현금및현금성자산,59597053398,47731881517,41341387482
4,재고자산,61370153743,41190376885,48589741919
5,유동성유가증권금융자산,0,231775247,269101287
6,기타유동금융자산,5418928834,34110898036,27780140
8,비유동자산,297457727569,290711554168,276620873219
9,비유동성유가증권금융자산,654350045,929965912,502335044
10,기타비유동금융자산,2300595344,2278077928,4138350000
11,기타비유동비금융자산,267988713,268084113,0
12,유형자산,198018967402,197309416288,185671127013
13,무형자산,74898136138,65163771551,59401008278
15,기타비유동자산,1098750559,997508532,294474408
16,자산총계,498185236657,494271352816,439116734913
17,부채,,,
18,유동부채,186859385509,198209855050,177147330013
20,기타유동금융부채,5222646760,4776995964,5252703448
22,유동충당부채,3504214246,4627151930,4075208043
24,기타유동부채,370517406,159235658,0
25,당기법인세부채,4973900185,8616651583,3976482810
26,비유동부채,19471756978,24303420831,17047357565
27,기타비유동금융부채,500000000,5021500000,0
28,퇴직급여부채,7909009919,8136321953,8784522489
29,이연법인세부채,10330055683,10301869430,7962215961
30,기타비유동부채,732691376,843729448,300619115
31,부채총계,206331142487,222513275881,194194687578
40,자본과부채총계,498185236657,494271352816,439116734913
