,tag,제 23 기,제 22 기,제 21 기
0,자산,,,
1,유동자산,301469589101,273912905377,248555402608
2,현금및현금성자산,131861397964,85232019813,69806738399
4,재고자산,25024737042,19735719639,33664676310
5,당기손익-공정가치측정 금융자산,3848586865,3213923145,3781166287
6,기타유동금융자산,21306674780,30183540039,29802953085
7,기타유동자산,24466084527,42296166236,26532583722
8,매각예정비유동자산,28029513229,,106131231143
9,비유동자산,1151946269415,1081131544578,1233483716249
11,당기손익-공정가치 측정금융자산,22812260111,25539624849,17347119841
12,기타포괄손익-공정가치 측정 금융자산,12685375553,14577407247,14147090072
14,렌탈자산,741974075642,657113475992,610418014154
15,유형자산,166985381711,177684993354,229558956116
16,무형자산,25270682800,27941557766,41736559679
18,사용권자산,43693880205,38685595799,165689949929
20,기타비유동금융자산,33780468445,32210490619,41333972810
21,기타비유동자산,3427483029,3165471726,10458092281
22,이연법인세자산,11129930628,2537956539,22061899023
23,자산총계,1481445371745,1355044449955,1588170350000
24,부채,,,
25,유동부채,814364855406,525176778325,661160443861
30,기타유동금융부채,52020854549,34999835176,48625027002
31,기타유동부채,11453565939,12612214659,13398845049
32,유동성리스부채,11000760757,10841504832,31951327519
33,당기법인세부채,13512637659,14972161133,1030267355
34,매각예정비유동부채,23581953463,,47736992866
35,비유동부채,281612720386,467357583512,591265103167
38,기타비유동금융부채,4223279209,8996132231,11732877263
39,기타비유동부채,1557711179,1351474998,2229880130
41,비유동리스부채,34014827606,31295649607,120382161724
42,이연법인세부채,2486196008,3339075893,2759229092
43,부채총계,1119559529255,992534361837,1300162539894
54,자본과부채총계,1481445371745,1355044449955,1588170350000
