,tag,제 67 기,제 66 기,제 65 기
0,자산,,,
1,비유동자산,3518107557283,3660994399481,3555084225129
2,유형자산,1986066120844,2042973604188,1933053426296
3,영업권 이외의 무형자산,354603353874,429179712654,460302103434
6,사용권자산,97360238814,106134627393,96942271122
8,당기손익-공정가치 측정 금융자산,9695919855,7113462175,6197551140
9,비유동 기타포괄손익-공정가치 측정 금융자산,24567043909,24124009137,19295425527
11,기타비유동금융자산,3012045210,941586870,573273369
13,순확정급여자산,3332185152,,
14,기타비유동자산,28359770704,26233797181,24864713150
15,이연법인세자산,15561008878,17942943010,18700511433
16,유동자산,1584060873911,1277244705780,942466720981
17,재고자산,236448833969,209362083053,204062042797
19,기타유동금융자산,21594852222,15296590222,13751691550
20,당기손익-공정가치금융자산,,73639848401,7006399509
22,기타유동자산,92439041835,82646744408,97272985968
23,당기법인세자산,247560830,3564276196,377592288
24,현금및현금성자산,630770041350,568772628319,386729245179
25,매각예정자산,,23549235000,
26,자산총계,5102168431194,4961788340261,4497550946110
37,부채,,,
38,비유동부채,313701709852,449897471308,564649429083
41,기타비유동금융부채,700063766,2276537093,
42,비유동리스부채,9451927962,12440153847,11361765099
43,이연법인세부채,,1901414801,871342127
44,순확정급여부채,301808163988,361385679757,318963722055
45,기타비유동부채,1280773343,1480302509,1256805104
46,유동부채,663512598084,641043985604,438191612013
50,기타유동금융부채,195069318096,167312042055,
51,유동리스부채,8338071343,9691517079,7910375385
52,당기법인세부채,57434808685,36515443930,31353878103
53,기타유동부채,75626779901,53194261048,42975003733
54,부채총계,977214307936,1090941456912,1002841041096
55,자본과부채총계,5102168431194,4961788340261,4497550946110
