,tag,제 50 기,제 49 기,제 48 기
0,자산,,,
1,유동자산,399896261499,318602620368,314069599558
2,현금및현금성자산,37018161860,26331816542,37590090574
3,단기기타금융자산,21300000000,7170225500,0
4,당기손익-공정가치측정금융자산,0,676624477,18677302968
7,재고자산,236814965790,181994990259,166377902195
8,기타유동자산,9786353089,7327268640,7566606364
9,파생상품자산,32960262,0,0
10,비유동자산,526522274399,491352233688,451920176072
11,장기기타금융자산,1419948393,993611458,659272705
12,기타포괄손익-공정가치측정금융자산,2286920016,1126649544,717103000
16,유형자산,427930144598,411920527747,404301758152
17,무형자산,5927794561,7092928104,7523001888
18,사용권자산,7816503187,7449872590,7314638388
19,이연법인세자산,604851875,0,0
20,기타비유동자산,2393378147,3098300144,3319902526
21,자산총계,926418535898,809954854056,765989775630
22,부채,,,
23,유동부채,281268559520,236373770859,267309467891
27,단기리스부채,537900508,532929412,454516168
28,당기법인세부채,8285883767,6644296916,7051806970
29,충당부채,1954300526,168515100,82294000
30,기타유동부채,1984307912,2303053350,2144141265
31,파생상품부채,40905987,0,0
32,금융보증부채,42581280,0,0
33,비유동부채,175425858742,143712632254,121698037747
36,장기리스부채,362139586,43789019,390390706
38,이연법인세부채,1785741630,4614402265,3025788253
39,장기금융보증부채,0,39832800,33952128
40,부채총계,456694418262,380086403113,389007505638
50,부채및자본총계,926418535898,809954854056,765989775630
