,tag,제 42 기,제 41 기,제 40 기
0,자산,,,
1,유동자산,600113682,554965102,878476112
2,현금및현금성자산,92802215,164414533,194062113
4,단기당기손익-공정가치측정금융자산,26065856,49940618,72713772
8,계약자산,1301235,581797,1270505
10,유동성파생상품자산,3127936,716943,9030309
11,기타금융자산,41881696,18899000,18217788
12,기타유동자산,5600839,6673162,24044296
13,재고자산,48400886,122435453,208398726
14,당기법인세자산,500957,1325455,0
15,매각예정처분자산집단,0,0,36362748
16,비유동자산,891280119,868037436,685612853
17,장기당기손익-공정가치측정금융자산,293035265,248362281,72227709
18,기타포괄손익-공정가치측정금융자산,2948040,0,0
21,기타금융자산,2000,47650560,30449216
22,유형자산,489105398,472272333,473566267
23,사용권자산,35315345,37637510,38501283
24,무형자산,24215589,16131897,12389453
27,순확정급여자산,9975144,3273016,3968800
28,이연법인세자산,21392617,25602686,27093712
29,자산총계,1491393801,1423002538,1564088965
30,부채,,,
31,유동부채,670344420,422155970,539974306
33,계약부채,37047828,20786913,90871332
37,당기법인세부채,7950313,27927837,4447361
41,유동성리스부채,6192615,6104488,7401245
43,하자보수충당부채,1142102,1092169,833715
44,유동성파생상품부채,608645,6676074,3159499
45,비유동부채,301510720,467288550,502806329
48,비유동리스부채,33497942,36308166,37153413
49,순확정급여부채,1580508,2087037,5997244
50,이연법인세부채,50654308,62179283,62454292
51,계약부채,121307555,114643440,105479723
53,기타비유동부채,659657,746255,802865
54,부채총계,971855140,889444520,1042780635
67,기타포괄손익-공정가치측정금융자산 평가손실,"(61,890)",0,0
75,부채와자본총계,1491393801,1423002538,1564088965
