,tag,제 54 기,제 53 기,제 52 기
0,자산,,,
1,유동자산,1135812744275,781567740809,541194415178
2,현금및현금성자산,86811940618,131148458941,103607734253
6,당기손익-공정가치 측정 금융자산,,100000000,100000000
7,기타포괄손익-공정가치 측정 금융자산,230300234,2765240199,1044790000
8,기타유동금융자산,7205754627,33851819919,731466659
9,재고자산,169911462884,105497476708,122881501434
10,당기법인세자산,,336636760,280960951
11,기타유동자산,303653381103,128129001143,55892157553
12,매각예정비유동자산,,57206253458,
13,비유동자산,445887750069,480433020339,413039134862
15,당기손익-공정가치 측정 금융자산,44657937491,58217401722,56870472329
16,기타포괄손익-공정가치 측정 금융자산,46139153694,50457575865,52746024360
18,기타비유동금융자산,12018970,12018970,12018970
20,유형자산,94196067058,108277204551,115296629626
21,무형자산,8311186697,7713843276,7545402606
22,기타비유동자산,27569395470,11290545794,10656145109
23,이연법인세자산,251471493,554210333,1646446199
24,자산총계,1581700494344,1262000761148,954233550040
25,부채,,,
26,유동부채,617523861899,410707890007,261355805065
30,유동성충당부채,9136888180,3412590387,532831226
31,기타유동금융부채,157531808,,
32,기타유동부채,84789521865,61599411731,40431440244
33,당기법인세부채,4816669533,15406711220,5449079083
34,유동리스부채,9329296386,9238065714,8646158414
36,매각예정부채,,53210918893,
37,비유동부채,380588285237,291638391294,233023710871
40,기타비유동금융부채,22047226650,2469933003,921030128
41,순확정급여부채,374558371,8381097362,15357835379
42,비유동충당부채,20962915568,26207212271,26302165993
43,비유동리스부채,46621449419,46446742830,49595149053
45,부채총계,998112147136,702346281301,494379515936
55,자본과부채총계,1581700494344,1262000761148,954233550040
