,tag,제 76 기,제 75 기,제 74 기
0,자산,,,
1,Ⅰ.유동자산,1048975028464,688216247809.0,466433636923.0
2,(1)현금및현금성자산,128523647570,56668624895.0,39618390449.0
4,(3)기타유동금융자산,14197110908,4022422334.0,3710603517.0
5,(4)기타유동자산,29987128654,18331080937.0,15797897769.0
6,(5)재고자산,500165999768,363512150500.0,241353138232.0
7,(6)당기법인세자산,6155578170,3759376663.0,2976743093.0
8,Ⅱ.비유동자산,664798177117,572422828183.0,472292485108.0
10,(2)유형자산,605235340510,527500111346.0,421699114461.0
11,(3)사용권자산,4585237566,2129763256.0,2048465270.0
13,(5)무형자산,17545008358,14975853557.0,7769265232.0
14,(6)기타비유동금융자산,6841772701,4911139734.0,4084646958.0
15,(7)이연법인세자산,4041823859,0.0,0.0
16,자산총계,1713773205581,1260639075992.0,938726122031.0
17,부채,,,
18,Ⅰ.유동부채,925269813878,691723595537.0,497095986804.0
21,(3)기타유동금융부채,98081769167,92159038942.0,50107302736.0
22,(4)기타유동부채,11313507467,7466593748.0,18434419760.0
23,(5)유동성리스부채,1795492467,989554946.0,732905065.0
24,(6)유동성충당부채,9563490504,7578559152.0,3231804894.0
25,(7)당기법인세부채,31827274086,14943763778.0,5859632889.0
27,Ⅱ.비유동부채,316512635405,183010952979.0,113331561623.0
30,(3)기타비유동금융부채,85699087019,5100000997.0,5044029921.0
31,(4)비유동리스부채,2885620982,1214971570.0,1379267450.0
32,(5)비유동충당부채,10604913628,8573597273.0,5897072150.0
33,(6)기타비유동부채,4874797097,913121817.0,0.0
34,(7)순확정급여부채,61621609910,59284390569.0,51586142249.0
35,(8)이연법인세부채,0,10035214949.0,14655598838.0
36,부채총계,1241782449283,874734548516.0,610427548427.0
45,자본과부채총계,1713773205581,1260639075992.0,938726122031.0
