,tag,제 36 기,제 35 기,제 34 기
0,자산,,,
1,비유동자산,22705404677,24173688122,19644901215
2,유형자산,15668383681,16705644332,12557841394
3,무형자산,1846416832,1684087625,3551751386
4,사용권자산,552942923,574461421,639142775
6,비유동기타금융자산,20736000,18769500,43043500
7,이연법인세자산,3922139464,4681711495,2445528616
8,유동자산,40571384951,38281545557,33170549003
9,재고자산,9924936091,8708357250,8454683107
10,기타자산,269580374,177920862,265810198
12,당기법인세자산,39377469,92172221,29972863
14,현금및현금성자산,16091504616,13040821749,6855464074
15,자산총계,63276789628,62455233679,52815450218
23,부채,,,
24,비유동부채,780119676,2734360204,2778544386
25,순확정급여부채,358966926,2230460131,2194264492
26,장기종업원급여부채,129010509,127967964,123546598
27,비유동리스부채,292142241,375932109,460733296
28,유동부채,4847877253,7379710913,4549894843
31,유동충당부채,316325229,275661181,35596801
32,유동성리스부채,273909419,193447089,165571306
33,당기법인세부채,166191521,242841316,
34,부채총계,5627996929,10114071117,7328439229
35,자본과부채총계,63276789628,62455233679,52815450218
