,tag,제 46 기,제 45 기,제 44 기
0,자산,,,
1,유동자산,143916992480,225058219872,143974973460
2,현금및현금성자산,54115709456,41336821412,62888769113
3,기타금융자산,34080000000,109184048343,22793000000
5,기타유동자산,11575173458,18199303946,11301854838
6,재고자산,1968184924,2080222128,1504417946
7,당기법인세자산,1873929884,,
8,비유동자산,688975733384,675255982696,660095813199
10,유형자산,369365695213,345226969984,350237076889
11,사용권자산,3785481249,5434760413,7230122656
13,무형자산,57314250200,54171617788,40214073842
14,기타비유동금융자산,29544074963,15739220867,7336559171
15,순확정급여자산,5998633137,,
16,이연법인세자산,6129014797,7446355370,8938530319
17,자산총계,832892725864,900314202568,804070786659
18,부채,,,
19,유동부채,137740832182,385365791684,124561881339
23,유동성리스부채,2062081400,2743256083,2672232455
24,기타금융부채,1825683889,2344887329,760313353
25,기타유동부채,87683675287,69248997532,64260421097
26,당기법인세부채,300137918,16349422767,9122879788
27,비유동부채,256652136910,13222184159,281527880664
30,확정급여부채,,7617791545,15083772769
31,비유동리스부채,1588139629,2578460333,4553037500
32,기타비유동금융부채,4487583200,2449518200,11340991500
33,부채총계,394392969092,398587975843,406089762003
43,부채와자본총계,832892725864,900314202568,804070786659
