,tag,제 24 기,제 23 기,제 22 기
0,자산,,,
1,유동자산,1009649198828,1031063337504.0,629332380326
2,현금및현금성자산,188365134297,135613700789.0,100567267243
6,기타유동자산,34539288607,28607668627.0,17630142242
7,당기손익-공정가치측정금융자산,0,0.0,163039267
8,재고자산,482556435235,201117513564.0,135264908346
9,비유동자산,279969343305,141467644416.0,121269958547
12,유형자산,105170569415,50262602385.0,33160184544
13,사용권자산,17009677694,7679130585.0,8632767975
14,무형자산,63798898823,50215624104.0,52144579630
15,비유동기타자산,10161318572,879900722.0,1124251174
16,순확정급여자산,18301443497,0.0,0
17,이연법인세자산,10067412209,8400843501.0,8961992619
18,자산총계,1289618542133,1172530981920.0,750602338873
19,부채,,,
20,유동부채,324401670974,363583458447.0,209088958240
23,유동리스부채,8158860041,3576706160.0,2857091653
24,기타유동부채,10732740461,12793771468.0,9852133137
25,당기법인세부채,40347030726,74324964303.0,16179181889
26,비유동부채,14856222405,8614815226.0,9228876340
28,비유동리스부채,7727740706,3927949636.0,5380313919
29,확정급여부채,0,620647109.0,763045298
30,비유동기타부채,5127321699,4046218481.0,3065517123
31,부채총계,339257893379,372198273673.0,218317834580
40,자본과부채총계,1289618542133,1172530981920.0,750602338873
