,tag,제 55 기,제 54 기,제 53 기
0,자산,,,
1,유동자산,539519447906,445121394146,364256020884
2,현금및현금성자산,6041018631,5308224477,11934666182
4,재고자산,244817711250,131806285082,97943166067
5,당기법인세자산,,3340,
6,기타금융자산,5456445620,16641908149,3817468799
7,기타유동자산,7406693772,9098336853,5853096264
8,비유동자산,755880137700,777861716940,817615524546
9,기타포괄손익-공정가치측정금융자산,3829410637,3100506447,1100826447
10,이연법인세자산,15920153897,16575983033,15007725069
12,유형자산,624243160649,680768503134,714410848213
14,무형자산,19233493986,15651060641,14247929723
15,기타금융자산,34243046917,25812614256,37091458096
16,기타비유동자산,893021212,1105734210,1304665675
17,순확정급여자산,21073030505,2154885550,
18,자산총계,1295399585606,1222983111086,1181871545430
19,부채,,,
20,유동부채,649482563312,577185351183,567834572773
23,당기법인세부채,11766932473,9915176541,8567402965
24,유동성장기부채,,,32000000000
26,기타금융부채,59342405552,55517969657,53736691054
27,기타유동부채,24999785579,23474922081,18795548542
28,비유동부채,256808143859,310767042145,311041656565
30,순확정급여부채,,6596526292,3137886963
31,기타금융부채,219390226494,266835953863,300615036266
32,기타비유동부채,7417917365,7334561990,7288733336
33,부채총계,906290707171,887952393328,878876229338
42,자본과부채총계,1295399585606,1222983111086,1181871545430
