,tag,제 62 기,제 61 기,제 60 기
0,자산,,,
1,Ⅰ.유동자산,87306335639,90108115517,82771649280
2,(1)현금및현금성자산,19590166603,20153502004,20825481701
3,(2)기타유동금융자산,11000000000,18944359700,16152562015
4,1.유동단기매매금융자산,11000000000,18944359700,16002330000
5,2.유동 당기손익-공정가치 의무 측정 금융자산,,,150232015
10,(5)재고자산,49787192324,45250040169,40761419525
11,(6)기타유동자산,267436213,112190193,303931711
12,(7)당기법인세자산,32536025,,
13,Ⅱ.비유동자산,83478951698,82048758752,76438170315
14,(1)기타비유동금융자산,8690243636,7231405696,1991036485
15,1.비유동매도가능금융자산,1533743131,5027585,5027585
16,2.비유동 당기손익-공정가치 의무 측정 금융자산,557710555,293407111,60120000
17,3.비유동 기타포괄손익-공정가치 측정 금융자산,6598789950,6932971000,1925888900
20,(4)유형자산,41356537396,42317258126,42629154251
21,(5)무형자산,162069346,179600624,184616229
23,(7)이연법인세자산,2857391836,1204633202,
24,자산총계,170785287337,172156874269,159209819595
25,부채,,,
26,Ⅰ.유동부채,24401347807,26951186263,12981735982
30,3.리스부채,670825351,562580889,479134505
31,(2)당기법인세부채,,1244589349,1019753842
32,(3)유동금융부채,33493749,,
33,(4)유동충당부채,3515805981,4143373484,4071701005
34,(5)기타유동부채,2442195678,2351781800,1511393524
35,Ⅱ.비유동부채,8981864289,9473648915,9551142976
36,(1)비유동금융부채,1268340000,1223270000,1175180000
37,(2)비유동충당부채,5183864576,5680133276,6490764729
38,(3)퇴직급여부채,,2601249,57864342
41,2.비유동리스부채,2370753855,2567644390,1827333905
42,부채총계,33383212096,36424835178,22532878958
53,자본과부채총계,170785287337,172156874269,159209819595
