,tag,제 47 기,제 46 기,제 45 기
2,매출총이익,9335810599,8757440736,11411977844
5,영업이익(손실),"(40,083,888,917)","(27,434,047,838)","(18,459,101,152)"
10,법인세비용차감전순이익(손실),"(38,054,277,991)","(15,534,134,947)","(18,226,419,683)"
12,당기순이익(손실),"(38,150,069,804)","(15,887,887,553)","(18,648,412,113)"
13,당기순이익(손실)의 귀속,,,
14,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(38,062,171,015)","(15,887,887,553)","(18,648,412,113)"
15,비지배지분에 귀속되는 당기순이익(손실),0,0,0
26,주당이익,,,
27,기본주당이익(손실) (단위 : 원),(492),(214),(309)
28,희석주당이익(손실) (단위 : 원),(492),(214),(309)
