,tag,제 8 기,제 7 기,제 6 기
2,Ⅲ.매출총이익,572466057080.0,361179093922,300684227022
4,Ⅴ.영업이익(손실),130225532966.0,60727652921,94561342525
9,Ⅹ.법인세비용차감전순이익(손실),95828130869.0,28745786815,72189343849
11,XⅡ.계속영업이익(손실),73819817785.0,13675492737,50048885091
12,XⅢ.중단영업이익(손실),0.0,0,9219711833
13,XIV.당기순이익,73819817785.0,13675492737,59268596924
21,XVI.총포괄이익,77280685957.0,61000792354,59464605846
22,XVII.당기순이익(손실)의 귀속,,,
23,(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),73818937215.0,13674902686,59268596924
24,(2)비지배지분에 귀속되는 당기순이익(손실),880570.0,590051,0
28,XIX.주당이익,,,
29,(1)기본주당이익(손실) (단위 : 원),3104.0,575,2493
30,1.계속영업기본주당이익(손실) (단위 : 원),3104.0,575,2105
31,2.중단영업기본주당이익(손실) (단위 : 원),0.0,0,388
32,(2)희석주당이익(손실) (단위 : 원),3104.0,575,2493
33,1.계속영업희석주당이익(손실) (단위 : 원),3104.0,575,2105
34,2.중단영업희석주당이익(손실) (단위 : 원),0.0,0,388
