,tag,제 33 기,제 32 기,제 31 기
7,영업이익(손실),185603490383,172342279338,66729411883
8,기타이익,17162078912,28786907350,25684275295
14,법인세비용차감전순이익(손실),177557965489,179533094312,"(73,881,072,100)"
16,계속영업순이익,136366068031,135493043491,"(63,702,793,077)"
17,중단영업순이익,20189097763,9331241426,5912135587
18,당기순이익(손실),156555165794,144824284917,"(57,790,657,490)"
28,당기순이익(손실)의 귀속,,,
29,지배기업의 소유주에게 귀속되는 당기순이익(손실),152536144393,136082962623,"(63,134,912,776)"
30,비지배지분에 귀속되는 당기순이익(손실),4019021401,8741322294,5344255286
34,주당이익,,,
35,기본주당이익(손실) (단위 : 원),8623,7693,"(3,569)"
36,계속영업기본주당이익(손실) (단위 : 원),7554,7423,"(3,740)"
37,중단영업기본주당이익(손실) (단위 : 원),1069,270,171
38,희석주당이익(손실) (단위 : 원),8623,7693,"(3,569)"
