,tag,제 27 기,제 26 기,제 25 기
2,매출총이익,"(111,716,409,762)",27056855640,50820304974
4,영업이익,"(159,266,398,763)","(14,491,737,838)",16411814225
9,법인세비용차감전순이익(손실),"(169,981,377,034)","(19,606,307,150)",8635382375
11,당기순이익(손실),"(151,929,556,818)","(18,254,959,033)",14722049949
17,총포괄이익(손실),"(130,089,977,527)","(19,434,711,613)",14559083795
18,당기순이익(손실)의 귀속,,,
19,지배기업의 소유주에게 귀속되는 당기순이익,"(151,066,258,677)","(17,682,342,423)",14853208059
20,비지배지분에 귀속되는 당기순이익(손실),"(863,298,141)","(572,616,610)","(131,158,110)"
22,"총 포괄이익, 지배기업의 소유주에게 귀속되는 지분","(129,226,679,386)","(18,862,095,003)",14690241905
23,"총 포괄이익, 비지배지분","(863,298,141)","(572,616,610)","(131,158,110)"
24,주당이익,,,
25,기본주당이익(손실) (단위 : 원),"(4,551)",(609),534
26,희석주당이익(손실) (단위 : 원),"(4,551)",(609),533
