,tag,제 53 기,제 52 기,제 51 기
9,Ⅲ.매출총이익,34089268896,26223968892,19927409097
40,Ⅴ.영업이익(손실),6951768177,2943841594,"(6,851,226,179)"
42,(1)유형자산처분이익,203453234,18827869,35642238
43,(2)부가치세 환수이익,0,0,2805381170
44,(3)잡이익,922481664,439058117,769937401
58,(4)외화환산이익,463192322,668243917,219127701
59,(5)파생상품평가이익(금융수익),33638010,195080747,0
66,Ⅹ.법인세비용차감전순이익(손실),3299984384,1260325495,"(13,832,141,881)"
68,XⅡ.당분기순이익(손실),3827885023,340647786,"(12,804,155,525)"
69,XⅢ.당기순이익(손실)의 귀속,,,
74,1.해외사업환산이익,"(79,855,929)","(1,483,090,588)",926023669
