,tag,제 44 기,제 43 기,제 42 기
2,매출총이익,20261327676,20131644616.0,19360350388
4,영업이익(손실),4973486413,4369192311.0,2466891599
5,기타이익,3209390281,878996425.0,686091102
9,법인세비용차감전순이익(손실),7495671345,3737121252.0,2201232101
11,당기순이익(손실),6689328943,3501714002.0,2658898067
12,계속영업이익(손실),7080677288,2343612674.0,1230403547
13,중단영업이익(손실),"(391,348,345)",1158101328.0,1428494520
20,당기순이익(손실)의 귀속,,,
21,지배기업의 소유주에게 귀속되는 당기순이익(손실),6689328943,3501714002.0,2842136792
22,계속영업이익(손실),7080677288,2343612674.0,1413642272
23,중단영업이익(손실),"(391,348,345)",1158101328.0,1428494520
24,비지배지분에 귀속되는 당기순이익(손실),0,0.0,"(183,238,725)"
28,주당이익,,,
29,기본주당이익(손실) (단위 : 원),343,180.0,146
30,계속영업기본주당이익(손실) (단위 : 원),363,120.0,73
31,중단영업기본주당이익(손실) (단위 : 원),(20),60.0,73
32,희석주당이익(손실) (단위 : 원),343,180.0,146
33,계속영업희석주당이익(손실) (단위 : 원),363,120.0,73
34,중단영업희석주당이익(손실) (단위 : 원),(20),60.0,73
