,tag,제 50 기,제 49 기,제 48 기
2,매출총이익,67096949128,82056464414,67686969344
4,영업이익(손실),11556311058,33347125728,20180616325
10,법인세비용차감전순이익(손실),23526198120,40675961960,14193695703
12,계속영업 당기순이익,15067692450,23763505157,9961370430
13,중단영업 당기순이익,0,0,0
14,당기순이익(손실),15067692450,23763505157,9961370430
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),15101975230,24583625358,10035887785
17,계속영업 당기순이익,15101975230,24583625358,10035887785
18,중단영업 당기순이익,0,0,0
19,비지배지분에 귀속되는 당기순이익(손실),"(34,282,780)","(820,120,201)","(74,517,355)"
20,계속영업 당기순이익,"(34,282,780)","(820,120,201)","(74,517,355)"
21,중단영업 당기순이익,0,0,0
32,주당이익,,,
33,기본주당이익(손실) (단위 : 원),186,294,120
34,계속영업기본주당이익(손실) (단위 : 원),186,294,120
35,중단영업기본주당이익(손실) (단위 : 원),0,0,0
36,희석주당이익(손실) (단위 : 원),186,294,120
37,계속영업희석주당이익(손실) (단위 : 원),186,294,120
38,중단영업희석주당이익(손실) (단위 : 원),0,0,0
