,tag,제 75 기,제 74 기,제 73 기
2,매출총이익,"(29,069,426,817)",13025953497.0,"(12,597,653,616)"
4,영업이익(손실),"(35,045,943,284)",7360077995.0,"(17,955,083,634)"
5,기타이익,196833043995,5645231133.0,5460209001
10,종속기업투자주식처분이익,0,0.0,0
11,법인세비용차감전순이익(손실),104628170242,3247678278.0,"(24,897,317,816)"
13,당기순이익(손실),67453344175,159907246.0,5903172533
23,당기순이익(손실)의 귀속,,,
24,지배기업의 소유주에게 귀속되는 당기순이익(손실),67453344175,159907246.0,5903172533
25,비지배지분에 귀속되는 당기순이익(손실),0,0.0,0
29,주당이익,,,
30,기본주당이익(손실) (단위 : 원),59197,140.0,5181
31,희석주당이익(손실) (단위 : 원),59197,140.0,5181
