,tag,제 24 기,제 23 기,제 22 기
2,영업이익(손실),"(76,765,794,985)","(241,445,734,017)","(388,660,290,864)"
5,기타이익,72276938383,96979463041,28504596656
7,공동기업 및 관계기업투자이익,,403046164,343120302
10,법인세비용차감전계속영업순이익(손실),"(237,643,036,305)","(373,307,911,375)","(862,249,588,023)"
12,당기순이익(손실),"(214,507,519,598)","(338,788,006,843)","(751,648,434,193)"
13,당기순이익(손실)의 귀속,,,
14,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(166,157,456,751)","(280,206,951,487)","(635,415,454,273)"
15,비지배지분에 귀속되는 당기순이익(손실),"(48,350,062,847)","(58,581,055,356)","(116,232,979,920)"
27,주당이익,,,
28,기본주당이익(손실) (단위 : 원),"(4,296)","(8,342)","(22,827)"
29,희석주당이익(손실) (단위 : 원),"(4,296)","(8,342)","(22,827)"
