,tag,제 50 기,제 49 기,제 48 기
2,지분법이익,1968571037,7116143314,3104920598
8,영업이익(손실),13566515116,27353738310,"(41,689,902,973)"
9,기타이익,21544166407,22008208960,20446847052
13,법인세비용차감전순이익(손실),"(3,555,368,377)",24643733060,"(60,775,404,486)"
15,계속영업이익(손실),"(8,301,494,799)",18538227326,"(70,172,870,514)"
16,중단영업이익(손실),"(8,735,037,481)","(8,744,606,251)","(8,745,298,255)"
17,당기순이익(손실),"(17,036,532,280)",9793621075,"(78,918,168,769)"
28,당기순이익(손실)의 귀속,,,
29,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(3,031,937,069)",2707505745,"(36,987,172,751)"
30,비지배지분에 귀속되는 당기순이익(손실),"(14,004,595,211)",7086115330,"(41,930,996,018)"
34,주당이익,,,
35,주당순이익(손실) (단위 : 원),(137),122,"(1,672)"
36,계속사업기본주당이익(손실) (단위 : 원),290,606,"(1,487)"
37,중단사업기본주당이익(손실) (단위 : 원),(427),(484),(185)
38,희석주당순이익(손실) (단위 : 원),(137),122,"(1,672)"
39,계속사업희석주당이익(손실) (단위 : 원),290,606,"(1,487)"
40,중단사업희석주당이익(손실) (단위 : 원),(427),(484),(185)
