,tag,제 47 기,제 46 기,제 45 기
2,매출총이익,2374398590815.0,2130537591509.0,1290340322586
7,영업이익,1271751532028.0,1264223240881.0,681019009060
12,법인세비용차감전순이익,1135062357037.0,1193179599822.0,442766339881
14,계속영업 당기순이익,976863035583.0,878915068997.0,330902557767
15,중단영업 당기순이익(손실),2985605234.0,9367367436.0,"(94,774,690,759)"
16,당기순이익,979848640817.0,888282436433.0,236127867008
17,계속영업 당기순이익의 귀속,,,
20,중단영업 당기순이익의 귀속,,,
22,주당이익,,,
23,계속영업 기본주당이익 (단위 : 원),41280.0,37141.0,13983
24,중단영업 기본주당이익(손실) (단위 : 원),126.0,396.0,"(4,005)"
25,계속영업 희석주당이익 (단위 : 원),41280.0,37141.0,13983
26,중단영업 희석주당이익(손실) (단위 : 원),126.0,396.0,"(4,005)"
