,tag,제 58 기,제 57 기,제 56 기
2,매출총이익,2833724626218,3523569056010,1093191392651
4,영업이익,1616457125289,2447503013134,73032437891
8,관계기업및공동기업투자관련이익,11837910313,3168359443,18885225809
12,법인세비용차감전순이익,1348558027452,2149117231890,"(503,913,957,392)"
14,당기순이익(손실),1038192930309,1505154568208,"(440,119,749,803)"
22,지분법이익잉여금,"(743,514,128)",3733170000,"(3,997,496,487)"
24,총포괄이익,1000586502510,1634047633670,"(470,740,728,755)"
25,당기순이익(손실)의 귀속,,,
28,총포괄이익의 귀속,,,
31,주당이익,,,
32,기본주당이익 (단위 : 원),7736,11110,"(3,272)"
