,tag,제 39 기,제 38 기,제 37 기
2,매출총이익,8582355111,11684243823,8141815481
4,영업이익(손실),870341567,1930104625,"(313,881,535)"
5,기타이익,10573422775,9501915037,6838965153
9,지분법이익,2984674653,3908933180,0
11,법인세비용차감전순이익(손실),10508709657,11162525109,"(5,334,898,607)"
13,계속영업이익(손실),10681446399,11161953014,"(5,334,898,607)"
15,당기순이익(손실),10681446399,11161953014,"(35,681,064)"
16,당기순이익(손실)의 귀속,,,
17,지배기업의 소유주에게 귀속되는 당기순이익(손실),10712069198,11161955282,"(24,783,840)"
18,비지배지분에 귀속되는 당기순이익(손실),"(30,622,799)","(2,268)","(10,897,224)"
29,주당이익,,,
30,기본주당이익(손실) (단위 : 원),136,142,(47)
31,중단영업기본주당이익(손실) (단위 : 원),0,0,47
32,희석주당이익(손실) (단위 : 원),136,142,(47)
33,중단영업희석주당이익(손실) (단위 : 원),0,0,47
