,tag,제 50 기,제 49 기,제 48 기
2,매출총이익,210476795288.0,130020382737,111834989985
4,영업이익(손실),96311787654.0,29809655104,27266032039
9,관계기업 당기순이익에 대한 지분,5923462657.0,1408145707,4050608415
10,법인세비용차감전순이익(손실),41592516874.0,3035497646,"(40,371,953,493)"
12,당기순이익(손실),34759091251.0,409557688,"(37,848,772,323)"
13,세후기타포괄이익(손실),11972811609.0,6212079758,661904511
18,총포괄이익(손실),46731902860.0,6621637446,"(37,186,867,812)"
19,당기순이익(손실)의 귀속,,,
22,총포괄이익(손실)의 귀속,,,
25,주당이익(손실),,,
26,기본 및 희석 주당순이익(손실) (단위 : 원),365.0,(153),(925)
