,tag,제 51 기,제 50 기,제 49 기
2,매출총이익,323615577315,162573563697,3362592763
4,영업이익(손실),196865725672,67199543366,"(4,075,303,859)"
12,법인세비용차감전순이익(손실),187799491185,69763258655,93211744952
14,계속영업 당기순이익,133395501651,54195003342,96844404310
15,중단영업 당기순이익,,519527245,50395397279
16,당기순이익(손실),133395501651,54714530587,147239801589
20,지분법이익잉여금,,,"(346,500,801)"
26,당기순이익(손실)의 귀속,,,
32,주당이익,,,
33,"계속영업 보통주기본,희석주당이익 (단위 : 원)",549,(77),2242
34,"계속영업 우선주기본,희석주당이익 (단위 : 원)",554,(72),1758
35,중단영업 보통주 기본 및 희석주당이익 (단위 : 원),,10,1167
36,중단영업 우선주 기본 및 희석주당이익 (단위 : 원),,11,915
