,tag,제 86 기,제 85 기,제 84 기
2,매출총이익,2838047017235,2206916966537,1447001678886
4,영업이익(손실),1126028726422,921057400974,"(50,839,649,222)"
9,지분법적용투자이익(손실),"(343,240,353,961)",3434868191,"(5,371,113,265)"
10,법인세비용차감전순이익(손실),"(285,903,924,711)",592868442297,"(845,763,379,401)"
12,계속영업이익(손실),"(497,235,802,546)",345513788410,"(844,457,648,869)"
13,중단영업이익(손실),"(83,932,915,238)",303301710751,"(127,770,982,486)"
14,-당기순이익(손실),"(581,168,717,784)",648815499161,"(972,228,631,355)"
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(696,398,841,488)",203908797021,"(561,645,047,448)"
17,비지배지분에 귀속되는 당기순이익(손실),115230123704,444906702140,"(410,583,583,907)"
18,주당이익,,,
19,계속영업기본주당이익(손실) (단위 : 원),,,
20,보통주기본주당계속영업이익(손실) (단위 : 원),"(37,159)","(1,321)","(28,346)"
21,구형우선주기본주당계속영업이익(손실) (단위 : 원),"(37,112)","(1,326)","(27,759)"
22,중단영업기본주당이익(손실) (단위 : 원),,,
23,보통주기본주당중단영업이익(손실) (단위 : 원),"(1,973)",12767,"(3,362)"
24,구형우선주기본주당중단영업이익(손실) (단위 : 원),"(1,970)",12822,"(3,293)"
25,보통주기본주당순이익 (단위 : 원),"(39,132)",11446,"(31,708)"
26,구형우선주기본주당순이익 (단위 : 원),"(39,082)",11496,"(31,052)"
27,계속영업희석주당이익(손실) (단위 : 원),,,
28,보통주희석주당계속영업이익(손실) (단위 : 원),"(37,159)","(1,321)","(28,346)"
29,구형우선주희석주당계속영업이익(손실) (단위 : 원),"(37,112)","(1,326)","(27,759)"
30,중단영업희석주당이익(손실) (단위 : 원),,,
31,보통주희석주당중단영업이익(손실) (단위 : 원),"(1,973)",12767,"(3,362)"
32,구형우선주희석주당중단영업이익(손실) (단위 : 원),"(1,970)",12822,"(3,293)"
33,보통주희석주당순이익 (단위 : 원),"(39,132)",11446,"(31,708)"
34,구형우선주희석주당순이익 (단위 : 원),"(39,082)",11496,"(31,052)"
