,tag,제 39 기,제 38 기,제 37 기
2,매출총이익,36944117029,16906468600,19298441244
4,영업이익(손실),7972167440,"(11,486,951,348)","(3,556,316,279)"
7,지분법이익,,,"(847,146,453)"
8,기타이익,12774752531,9004016681,6567718719
10,법인세비용차감전순이익(손실),5750975354,"(13,090,309,106)","(10,796,373,658)"
12,계속영업이익(손실),2816572951,"(12,911,457,219)","(12,739,263,577)"
13,중단영업이익(손실),,,"(1,273,269,085)"
14,당기순이익(손실),2816572951,"(12,911,457,219)","(14,012,532,662)"
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),2768896294,"(12,989,418,496)","(13,902,534,206)"
17,비지배지분에 귀속되는 당기순이익(손실),47676657,77961277,"(109,998,456)"
30,주당이익,,,
31,기본주당이익(손실) (단위 : 원),171,(749),347
