,tag,제 19 기,제 18 기,제 17 기
2,매출총이익,8004898.0,4935588,2719246
4,영업이익(손실),5005127.0,2651346,943196
5,기타이익,360715.0,827486,229157
9,법인세비용차감전순이익(손실),4621024.0,2852967,464321
11,계속영업이익(손실),2479089.0,1625851,"(162,381)"
12,중단영업이익(손실),3615.0,"(11,169)","(25,395)"
13,당기순이익(손실),2482704.0,1614682,"(187,776)"
14,당기순이익(손실)의 귀속,,,
15,지배기업의 소유주에게 귀속되는 당기순이익(손실),2142967.0,1448999,"(242,685)"
16,비지배지분에 귀속되는 당기순이익(손실),339737.0,165683,54909
17,주당이익,,,
18,기본주당이익(손실) (단위 : 원),,,
19,계속영업기본주당이익(손실) (단위 : 원),22611.0,15374,"(2,296)"
20,중단영업기본주당이익(손실) (단위 : 원),23.0,(70),(268)
21,우선주당이익(손실) (단위 : 원),,,
22,계속영업우선주당이익(손실) (단위 : 원),22661.0,15424,"(2,246)"
23,중단영업우선주당이익(손실) (단위 : 원),23.0,(70),(268)
