,tag,제 23 기,제 22 기,제 21 기
2,매출총이익,253313439312,283621506938,247529898632
4,영업이익(손실),24022201122,112049712222,92863410171
10,법인세비용차감전순이익(손실),"(57,019,441,190)",128054189764,79075347711
12,계속영업이익(손실),"(80,760,193,717)",97878482869,93580544300
13,당기순이익(손실),"(80,760,193,717)",97878482869,93580544300
14,당기순이익(손실)의 귀속,,,
15,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(76,555,797,899)",98315062823,93580544300
16,비지배지분에 귀속되는 당기순이익(손실),"(4,204,395,818)","(436,579,954)",0
29,주당이익,,,
30,기본주당이익 (단위 : 원),(432),642,850
31,희석주당이익 (단위 : 원),(432),642,850
