,tag,제 31 기,제 30 기,제 29 기
2,매출총이익,23591378752,23238099171,25685426841
4,영업이익(손실),"(704,501,535)","(4,666,241,262)","(2,100,348,365)"
7,기타이익,636313308,656347568,1582971887
9,법인세비용차감전순이익(손실),"(1,679,235,726)","(5,274,525,234)","(1,750,397,540)"
11,계속영업이익(손실),"(1,663,238,571)","(5,244,925,993)","(1,682,622,617)"
12,중단영업이익(손실),0,"(20,827,186)","(60,391,142)"
13,당기순이익(손실),"(1,663,238,571)","(5,265,753,179)","(1,743,013,759)"
14,당기순이익(손실)의 귀속,,,
15,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(1,909,982,362)","(5,358,145,838)","(1,664,859,196)"
16,비지배지분에 귀속되는 당기순이익(손실),246743791,92392659,"(78,154,563)"
27,주당이익,,,
28,기본주당이익(손실) (단위 : 원),(62),(173),(56)
29,희석주당이익(손실) (단위 : 원),(62),(173),(56)
