,tag,제 48 기,제 47 기,제 46 기
2,매출총이익,542305588964,459113610063,343527296310
4,영업이익(손실),345076330100,310765130275,209023343475
12,법인세비용차감전순이익(손실),285969297618,167669840444,156546992970
14,계속사업당기순이익,204862055396,110673223436,109359167377
16,당기순이익(손실),204862055396,110673223436,141598300179
25,지분법이익잉여금변동,"(148,087,757)","(16,081,776,278)",57649165
28,당기순이익(손실)의 귀속,,,
34,주당이익,,,
35,기본주당이익(손실) (단위 : 원),6426,3447,4070
36,계속사업주당이익 (단위 : 원),6426,3447,2970
37,중단사업주당이익 (단위 : 원),0,0,1100
38,희석주당이익(손실) (단위 : 원),6426,3447,4070
39,계속사업희석주당이익 (단위 : 원),6426,3447,2970
40,중단사업희석주당이익 (단위 : 원),0,0,1100
