,tag,제 69 기,제 68 기,제 67 기
2,매출총이익,342237559649,327185476561,241515461584
4,영업이익(손실),245248895826,228305200484,157757641970
7,기타이익,40538129649,31809096518,39063779075
9,법인세비용차감전순이익(손실),247275364312,227739759554,171892260227
11,계속영업 당기순이익,163859841867,201000675808,147025701886
12,중단영업 당기순이익,2168575853,"(989,639,362)","(1,267,983,837)"
13,당기순이익,166028417720,200011036446,145757718049
25,계속기업당기순이익(손실)의 귀속,,,
26,지배기업의 소유주에게 귀속되는 당기순이익(손실),163859841867,197973228042,136650378617
27,비지배지분에 귀속되는 당기순이익(손실),,3027447766,10375323269
28,중단영업당기순이익(손실)의 귀속,2168575853,"(989,639,362)",
29,지배기업의 소유주에게 귀속되는 당기순이익(손실),2168575853,"(811,687,360)","(1,039,981,323)"
30,비지배지분에 귀속되는 당기순이익(손실),,"(177,952,002)","(228,002,514)"
34,주당이익,,,
35,기본 및 희석 주당이익(손실) (단위 : 원),1726,2103,1490
36,중단영업 기본 및 희석 주당이익(손실) (단위 : 원),23,(9),(11)
