,tag,제 6 기,제 5 기,제 4 기
2,매출총이익,485410954695,463230600705.0,429700394745.0
4,영업이익,60688076526,87797405868.0,86487192695.0
10,파생상품거래이익,3223581002,2413276639.0,2885671081.0
11,파생상품평가이익,189524043,,
12,당기손익-공정가치측정금융자산 처분이익,703777669,3454064448.0,21037013.0
13,당기손익-공정가치측정금융자산 평가이익,1343996474,10648330438.0,918116693.0
22,법인세비용차감전순이익,24438337913,96645615924.0,80474681508.0
24,당기순이익,14430960859,74245215795.0,57653481257.0
25,당기순이익의 귀속,,,
28,지배기업지분에 대한 주당이익,,,
29,기본주당이익(손실) (단위 : 원),1966,9820.0,7498.0
30,희석주당이익(손실) (단위 : 원),1966,9820.0,7498.0
