,tag,제 70 기,제 69 기,제 68 기
2,매출총이익,1197711,1136208,1078392
4,영업이익(손실),154211,121978,123949
9,지분법이익(손실),"(3,323)",(9),(644)
10,법인세비용차감전 계속영업이익(손실),81486,107133,107329
12,계속영업당기순이익,68433,61438,21854
13,중단영업이익(손실),22332,42102,20199
14,당기순이익,90765,103540,42053
15,당기순이익(손실)의 귀속,,,
21,기타포괄손익-공정가치측정금융자산평가이익(손실),"(36,061)",44817,11283
22,해외사업환산이익(손실),22,390,14
25,파생상품평가이익(손실),789,1943,(148)
26,해외사업환산이익(손실),2521,23914,10740
27,총포괄이익(손실),85223,178881,63844
32,보통주기본및희석주당이익(손실) (단위 : 원),395,451,153
33,보통주기본및희석주당계속영업이익(손실) (단위 : 원),288,254,59
