,tag,제 36 기,제 35 기,제 34 기
2,매출총이익,58107035865,65423202959,27432600950
4,영업이익(손실),"(11,740,371,040)",16315874373,"(19,315,591,022)"
7,기타이익,2018290741,3000881107,5997181801
9,지분법이익,513935831,1875455709,6101056791
10,법인세비용차감전순이익(손실),"(43,052,838,464)",18648015556,"(7,479,618,132)"
12,당기순이익(손실),"(38,182,504,010)",21531719998,"(6,339,609,808)"
13,당기순이익(손실)의 귀속,,,
14,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(38,182,483,936)",21531746089,"(6,339,577,874)"
15,비지배지분에 귀속되는 당기순이익(손실),"(20,074)","(26,091)","(31,934)"
18,해외사업환산이익(손실),923688218,3617449902,"(1,526,444,780)"
22,기타포괄손익-공정가치측정 금융자산 평가이익,6069831754,2656922319,"(152,990,620)"
28,주당이익,,,
29,기본주당이익(손실) (단위 : 원),"(2,101)",1279,(377)
30,희석주당이익(손실) (단위 : 원),"(2,101)",1279,(377)
