,tag,제 23 기,제 22 기,제 21 기
2,매출총이익,1567637888,1134719230,925065193
4,영업이익(손실),902507009,585385807,474478289
5,관계기업투자이익,77679876,69361497,58989188
11,법인세비용차감전순이익(손실),742146584,488700366,327169228
13,당기순이익(손실),604912380,356487962,229524209
26,당기순이익(손실)의 귀속,,,
27,지배기업의 소유주에게 귀속되는 당기순이익(손실),589749886,360789119,238556764
28,비지배지분에 귀속되는 당기순이익(손실),15162494,"(4,301,157)","(9,032,555)"
32,주당이익,,,
33,기본주당이익(손실) (단위 : 원),4780,2924,1934
34,계속영업기본주당이익(손실) (단위 : 원),4780,2924,1934
35,희석주당이익(손실) (단위 : 원),4780,2924,1934
36,계속영업희석주당이익(손실) (단위 : 원),4780,2924,1934
