,tag,제 44 기,제 43 기,제 42 기
2,매출총이익,86260809505,73353309329,52160487127
5,영업이익(손실),11123016383,8377508126,"(9,655,812,327)"
8,지분법이익(손실),"(1,308,363,877)",907916692,1147271755
9,기타이익,16235669396,8449124359,7535160174
11,법인세비용차감전순이익(손실),13290403896,13219029318,"(11,690,828,169)"
13,당기순이익(손실),12089848967,10500670215,"(7,966,501,350)"
23,당기순이익(손실)의 귀속,,,
24,지배기업의 소유주에게 귀속되는 당기순이익,11844880224,9753828529,"(8,247,365,976)"
25,비지배지분에 귀속되는 당기순이익,244968743,746841686,280864626
29,주당이익,,,
30,기본주당이익(손실) (단위 : 원),621,511,(432)
