,tag,제 51 기,제 50 기,제 49 기
2,매출총이익,138187883678,191596048875,150272758479
4,영업이익,55946616129,111591652916,81217411079
12,법인세비용차감전순이익,56601104790,107643789897,24061649108
14,당기순이익,20751613866,148124651759,26424371637
24,당기순이익(손실)의 귀속,,,
25,지배기업의 소유주에게 귀속되는 당기순이익(손실),21193081451,148124651759,26424371637
26,비지배지분에 귀속되는 당기순이익(손실),"(441,467,585)",,
32,주당이익,,,
33,기본주당이익(손실) (단위 : 원),587,4130,741
34,계속영업기본주당이익(손실) (단위 : 원),587,4130,741
35,희석주당이익(손실) (단위 : 원),587,4130,741
36,계속영업희석주당이익(손실) (단위 : 원),587,4130,741
