,tag,제 46 기,제 45 기,제 44 기
2,매출총이익,1708128482,4203328187,4132444357
4,영업이익(손실),"(8,969,913,874)","(3,557,150,999)","(3,464,251,994)"
7,지분법이익(손실),"(902,042,675)","(297,214,777)","(453,329,635)"
8,기타이익,192208152,270521624,8490403524
10,법인세비용차감전순이익(손실),"(16,916,858,189)","(6,278,577,391)","(4,251,486,326)"
12,계속영업이익(손실),"(16,916,858,189)","(6,278,577,391)","(4,332,463,973)"
13,중단영업이익(손실),0,"(299,249,855)","(1,576,245,414)"
14,당기순이익(손실),"(16,916,858,189)","(6,577,827,246)","(5,908,709,387)"
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(16,923,377,922)","(6,584,120,358)","(5,660,384,045)"
17,비지배지분에 귀속되는 당기순이익(손실),6519733,6293112,"(248,325,342)"
25,지분법이익잉여금,9974972,0,0
31,주당이익,,,
32,기본주당이익(손실) (단위 : 원),(209),(100),(157)
33,희석주당이익(손실) (단위 : 원),(209),(100),(157)
