,tag,제 57 기,제 56 기,제 55 기
14,매출총이익,34848400204,8573496663,8649021614
39,영업이익(손실),9846444821,"(4,720,153,512)","(1,165,114,092)"
40,기타이익,4844880213,2315891846,760427843
41,유형자산처분이익,171892724,12803931,15051095
43,종속기업투자처분이익,1047264750,,
44,관계기업투자처분이익,1550535110,23833561,
45,매각예정비유동자산처분이익,,,180663462
46,투자부동산처분이익,,,22322352
47,지분법이익,,490913437,
50,잡이익,2075187629,981062518,335166081
65,외화환산이익,68377770,224109652,78410448
68,당기손익-공정가치측정금융자산 처분이익,469693843,2001544172,534506
69,당기손익-공정가치측정금융자산 평가이익,683710182,1181203044,195773182
70,파생상품거래이익,1070190853,,
71,파생상품평가이익,413279453,209690608,5315729688
72,사채상환이익,2176307653,160657575,
84,법인세비용차감전순이익(손실),3681179259,"(30,996,849,418)","(16,095,973,867)"
86,계속영업이익(손실),911735378,"(31,789,925,067)","(15,206,308,315)"
87,중단영업이익(손실),"(2,782,689,724)",3547103566,"(7,123,216,106)"
88,당기순이익(손실),"(1,870,954,346)","(28,242,821,501)","(22,329,524,421)"
91,기타포괄손익-공정가치측정금융자산처분이익,,,3164979
92,기타포괄손익-공정가치측정금융자산평가이익,,64603681,16227113
97,당기순이익(손실)의 귀속,,,
105,주당이익,,,
106,기본주당이익(손실) (단위 : 원),(88),(331),(404)
107,계속영업기본주당이익(손실) (단위 : 원),(64),(421),(256)
108,중단영업기본주당이익(손실) (단위 : 원),(24),90,(148)
109,희석주당이익(손실) (단위 : 원),(88),(331),(404)
110,계속영업희석주당이익(손실) (단위 : 원),(64),(421),(256)
111,중단영업희석주당이익(손실) (단위 : 원),(24),90,(148)
