,tag,제 27 기,제 26 기,제 25 기
2,매출총이익,31267706071,23108647193,12620212922
6,영업이익(손실),10336906899,22018188672,3949008207
11,법인세비용차감전순이익(손실),12382091307,27145802891,693284879
13,계속영업이익(손실),11396237878,22121470721,1990313325
14,중단영업이익(손실),5296129442,494392275,"(9,460,236,802)"
15,당기순이익(손실),16692367320,22615862996,"(7,469,923,477)"
23,당기순이익(손실)의 귀속,,,
24,지배기업의 소유주에게 귀속되는 당기순이익(손실),11640561247,21926213919,"(6,294,915,529)"
25,계속영업이익,11426175851,22121470721,310781468
27,비지배지분에 귀속되는 당기순이익(손실),5051806073,689649077,"(1,175,007,948)"
28,계속영업이익,"(29,937,973)",,1679531857
33,주당이익,,,
34,기본주당이익(손실) (단위 : 원),360,348,56
35,계속영업기본주당이익(손실) (단위 : 원),180,351,28
36,중단영업기본주당이익(손실) (단위 : 원),180,(3),28
37,희석주당이익(손실) (단위 : 원),6,347,(170)
38,계속영업희석주당이익(손실) (단위 : 원),3,350,(85)
39,중단영업희석주당이익(손실) (단위 : 원),3,(3),(85)
