,tag,제 46 기,제 45 기,제 44 기
2,매출총이익,103832447358,101910091115,68563553946
4,영업이익(손실),28060459106,28354678017,3369846654
7,공동기업지분법이익,1093635692,1556820404,798357020
9,기타이익,20575333150,12749110091,11218780622
11,법인세비용차감전순이익(손실),24223836860,32231103061,"(6,178,698,384)"
13,계속영업이익(손실),17240723264,27210074941,"(7,581,553,453)"
14,당기순이익(손실),17240723264,27210074941,"(7,581,553,453)"
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),14333758658,24374478668,"(8,927,221,589)"
17,비지배지분에 귀속되는 당기순이익(손실),2906964606,2835596273,1345668136
30,주당이익,,,
31,기본주당이익(손실) (단위 : 원),345,589,(218)
32,희석주당이익(손실) (단위 : 원),345,588,(218)
