,tag,제 56 기,제 55 기,제 54 기
2,Ⅲ.매출총이익,46146939940,24191894634,66824537109
4,Ⅴ.영업이익(손실),17033935517,"(769,194,716)",26588642518
9,Ⅹ.법인세비용차감전순이익(손실),8470363942,"(4,100,834,059)",17884374892
11,XⅡ.계속영업이익(손실),3643979588,"(5,778,944,077)",10672756379
12,XⅢ.세후중단영업이익(손실),"(2,253,805,782)","(2,169,993,982)",0
13,XIV.당기순이익(손실),1390173806,"(7,948,938,059)",10672756379
22,XVII.주당이익,,,
23,(1)기본주당이익(손실) (단위 : 원),,,
24,1.계속영업기본주당이익(손실) (단위 : 원),67,(117),308
25,2.중단영업기본주당이익(손실) (단위 : 원),(42),(44),0
26,(2)희석주당이익(손실) (단위 : 원),,,
27,1.계속영업희석주당이익(손실) (단위 : 원),65,(117),232
28,2.중단영업희석주당이익(손실) (단위 : 원),(42),(44),0
