,tag,제 71 기,제 70 기,제 69 기
2,Ⅲ.매출총이익,65259222925,45144377927,42394707090
4,Ⅴ.영업이익(손실) (주38),4405118561,"(12,719,974,974)",2724671498
7,"Ⅷ.관계기업 등에 대한 지분법이익 (주17,38)",4113446775,4888086421,15583394752
10,XI.법인세비용차감전순이익(손실),"(19,952,330,091)",34780534018,20697811437
12,XⅢ.당기순이익(손실),11666578220,47442441436,25067503622
13,XIV.당기순이익의 귀속,,,
14,(1)지배주주지분당기순이익,6187422671,45165135992,23286776627
15,(2)비지배주주지분당기순이익,5479155549,2277305444,1780726995
26,(1)지배주주지분총포괄이익,14002086104,41447867069,22794236892
27,(2)비지배주주지분총포괄이익,6297007302,2152362332,1774882712
29,(1)기본(희석)주당순이익(손실) (단위 : 원) (주32),952,6948,3583
