,tag,제 76 기,제 75 기,제 74 기
2,매출총이익(손실),1009091929855,421456136571.0,314349585793.0
4,영업이익(손실),287459456441,193162085397.0,119049765679.0
10,법인세비용차감전순이익(손실),124682619501,717852472556.0,44412467368.0
12,계속영업당기순이익(손실),101846515303,615357014464.0,21049308401.0
13,중단영업당기순이익,,113261652656.0,551607854557.0
14,당기순이익,101846515303,728618667120.0,572657162958.0
15,당기순이익의 귀속,,,
17,계속영업당기순이익,72294355705,607115825923.0,6415783110.0
18,중단영업당기순이익,,113261652656.0,498560359985.0
20,계속영업당기순이익,29552159598,8241188541.0,14633525291.0
21,중단영업당기순이익,,,53047494572.0
22,주당이익,,,
23,계속영업 보통주 기본 및 희석주당이익(손실) (단위 : 원),3193,29365.0,161.0
24,중단영업 보통주 기본 및 희석주당이익(손실) (단위 : 원),,5488.0,12916.0
25,계속영업 우선주 기본 및 희석주당이익(손실) (단위 : 원),3243,30024.0,211.0
26,중단영업 우선주 기본 및 희석주당이익(손실) (단위 : 원),,5488.0,12916.0
