,tag,제 22 기,제 21 기,제 20 기
2,매출총이익,218856882590,177080450545,148785122098
4,영업이익,101378493271,95611343317,78059792591
10,법인세비용차감전순이익,73086582121,87442351017,69337506975
12,계속영업당기순이익,63908252446,59169017241,
13,중단영업당기순이익(손실),"(3,226,490,940)",1224087995,
14,당기순이익,60681761506,60393105236,45316091400
15,당기순이익의 귀속,,,
25,총포괄이익,63386262575,69778000210,48891951278
26,총포괄이익의 귀속,,,
29,주당이익 (주23),,,
30,기본주당이익 (단위 : 원),4811,4733,3353
31,계속영업기본주당이익(손실) (단위 : 원),5082,4637,
32,중단영업기본주당이익(손실) (단위 : 원),(271),96,
33,희석주당이익 (단위 : 원),4743,4658,3344
34,계속영업희석주당이익(손실) (단위 : 원),4997,4568,
35,중단영업희석주당이익(손실) (단위 : 원),(254),90,
