,tag,제 43 기,제 42 기,제 41 기
2,매출총이익,185036355756,180245340291,110673786991
5,영업이익,111859422080,122419465500,66649466315
11,법인세비용차감전순이익,127844021017,136251557490,65646976995
13,당기순이익,92259257411,104438304265,50131485364
14,당기순이익(손실)의 귀속,,,
15,지배기업지분순이익,92259257411,104438304265,50131485364
16,비지배지분순이익,0,0,0
24,총포괄이익,92956446209,103860432041,51303180964
25,총포괄이익의 귀속,,,
26,지배기업지분포괄이익,92956446209,103860432041,51303180964
27,비지배지분포괄이익,0,0,0
28,주당이익,,,
29,기본주당이익 (단위 : 원),939,1057,502
30,희석주당이익 (단위 : 원),939,1057,502
