,tag,제 21 기,제 20 기,제 19 기
12,매출총이익,204554415849,216639330113,190929553375
14,영업이익(손실),"(47,076,070,730)",7712977339,"(2,446,838,471)"
20,법인세비용차감전순이익(손실),"(71,302,408,963)","(10,032,603,765)","(30,981,179,788)"
22,당기순이익(손실),"(69,659,072,395)","(21,843,533,305)","(34,178,922,879)"
31,당기순이익(손실)의 귀속,,,
32,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(47,542,787,807)","(13,968,474,442)","(18,658,191,055)"
33,비지배지분에 귀속되는 당기순이익(손실),"(22,116,284,588)","(7,875,058,863)","(15,520,731,824)"
37,주당이익,,,
38,기본주당이익(손실) (단위 : 원),(845),(256),(355)
39,희석주당이익(손실) (단위 : 원),(845),(256),(356)
