,tag,제 62 기,제 61 기,제 60 기
2,매출총이익,17030523907,17682644778,19866253271
4,영업이익(손실),"(6,234,392,973)","(2,697,618,022)",1219023916
8,유형자산처분이익,1556273,14677678,449000
9,채무면제이익,0,336354549,56949039
11,잡이익,782132230,1021609913,924602909
23,외화환산이익(금융수익),794304924,81083501,85599755
24,파생상품부채평가이익,6442647750,520634365,0
25,사채상환이익(금융수익),0,32719264,6114649
33,법인세비용차감전순이익(손실),"(19,007,690,242)","(11,939,523,264)","(11,386,267,112)"
35,당기순이익(손실),"(13,001,279,643)","(11,924,557,643)","(11,486,011,938)"
43,당기순이익(손실)의 귀속,,,
44,지배주주 지분순이익,"(6,681,068,756)","(9,468,293,967)","(8,131,056,649)"
49,주당이익,,,
50,기본주당이익(손실) (단위 : 원) (주24),(69),(99),(108)
51,희석주당이익(손실) (단위 : 원) (주24),(69),(99),(108)
