,tag,제 48 기,제 47 기,제 46 기
2,매출총이익,22787246778,9728300466,6407674919
4,영업이익(손실),2559154200,"(3,903,266,061)","(12,572,108,243)"
10,법인세비용차감전순이익(손실),"(5,027,218,767)","(20,889,220,187)","(51,128,865,395)"
14,당기순이익(손실),"(6,418,574,859)","(19,631,865,532)","(67,825,461,072)"
15,당기순이익의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익,"(6,275,439,620)","(19,613,107,896)","(67,430,803,240)"
17,계속영업이익,"(6,275,439,620)","(21,194,892,224)","(50,898,276,653)"
18,중단영업이익,,1581784328,"(16,532,526,587)"
19,비지배지분에 귀속되는 당기순이익(손실),"(143,135,239)","(18,757,636)","(394,657,832)"
20,계속영업이익,"(143,135,239)","(18,757,636)","(9,321,416)"
21,중단영업이익,,,"(385,336,416)"
32,비지배지분에 귀속되는 당기총포괄이익(손실),"(143,135,239)","(18,757,636)","(369,703,444)"
33,주당이익,,,
